tweet-id,user,fullname,text,timestamp,day_timestamp,sentiment,day_average_sentiment,likes,replies,retweets
957603804383465472,realDonaldTrump,Donald J. Trump,"Our economy is better than it has been in many decades. Businesses are coming back to America like never before. Chrysler, as an example, is leaving Mexico and coming back to the USA. Unemployment is nearing record lows. We are on the right track!",2018-01-28 13:18:33,2018-01-28,0.2481,0.2481,189623,43929,39037
961253168968622086,realDonaldTrump,Donald J. Trump,"In the “old days,” when good news was reported, the Stock Market would go up. Today, when good news is reported, the Stock Market goes down. Big mistake, and we have so much good (great) news about the economy!",2018-02-07 14:59:49,2018-02-07,0.7644,0.7644,106886,33843,20323
965775382598311937,realDonaldTrump,Donald J. Trump,"The U.S. economy is looking very good, in my opinion, even better than anticipated. Companies are pouring back into our country, reversing the long term trend of leaving. The unemployment numbers are looking great, and Regulations & Taxes have been massively Cut! JOBS, JOBS, JOBS",2018-02-20 02:29:29,2018-02-20,0.7569,0.7569,115351,21251,23629
973536164044034048,realDonaldTrump,Donald J. Trump,"The Economy is raging, at an all time high, and is set to get even better. Jobs and wages up. Vote for Rick Saccone and keep it going!",2018-03-13 12:28:03,2018-03-13,-0.2003,-0.2003,72320,11593,15908
978226474485534720,realDonaldTrump,Donald J. Trump,The economy is looking really good. It has been many years that we have seen these kind of numbers. The underlying strength of companies has perhaps never been better.,2018-03-26 11:05:40,2018-03-26,0.6107,0.6107,93912,22176,18352
979447750529110017,realDonaldTrump,Donald J. Trump,"JOBS, JOBS, JOBS! Unemployment claims have fallen to a 45-year low. Together, we are making the economy great again! https://www.bloomberg.com/news/articles/2018-03-29/u-s-jobless-claims-decline-to-lowest-level-since-january-1973 …",2018-03-29 19:58:35,2018-03-29,-0.4559,-0.4559,71399,10590,17102
982353242196766720,realDonaldTrump,Donald J. Trump,“BET founder: Trump's economy is bringing black workers back into the labor force” https://www.cnbc.com/2018/04/06/bet-founder-trump-economy-brings-black-workers-back-into-labor-force.html …,2018-04-06 20:23:58,2018-04-06,0.0,0.0,92983,8421,28001
984032798821568513,realDonaldTrump,Donald J. Trump,"Our relationship with Russia is worse now than it has ever been, and that includes the Cold War. There is no reason for this. Russia needs us to help with their economy, something that would be very easy to do, and we need all nations to work together. Stop the arms race?",2018-04-11 11:37:56,2018-04-11,-0.6712,-0.6712,119965,30009,30162
994176238846664706,realDonaldTrump,Donald J. Trump,"The Republican Party had a great night. Tremendous voter energy and excitement, and all candidates are those who have a great chance of winning in November. The Economy is sooo strong, and with Nancy Pelosi wanting to end the big Tax Cuts and Raise Taxes, why wouldn’t we win?",2018-05-09 11:24:20,2018-05-09,0.9788,0.039100000000000024,79946,9410,18104
994179864436596736,realDonaldTrump,Donald J. Trump,"The Fake News is working overtime. Just reported that, despite the tremendous success we are having with the economy & all things else, 91% of the Network News about me is negative (Fake). Why do we work so hard in working with the media when it is corrupt? Take away credentials?",2018-05-09 11:38:45,2018-05-09,-0.9006,0.039100000000000024,115322,54340,26149
